Core,Coring device,Latitude,Longitude,Water depth (m),Ocean,Sample depth - upper (m),Sample depth - lower (m),calendar age estimate (cal ky BP),Publication,added by (name),date of addition,Orbulina universa,Globigerinoides conglobatus,Globigerinoides ruber total,Globoturborotalita tenella,Globigerinoides sacc total,Sphaeroidinella dehiscens,Globigerinella siphonifera (=aequilateralis),Globigerinella calida,Globigerina bulloides,Globigerina falconensis,Beela digitata,Globoturborotalita rubescens,Turborotalita quinqueloba,Neogloboquadrina pachyderma L,Neogloboquadrina pachyderma R,Neogloboquadrina dutertrei,Globoquadrina conglomerata,Globorotaloides hexagonus,Pulleniatina obliquiloculata,Globorotalia inflata,Globorotalia truncatulinoides L,Globorotalia truncatulinoides R,Globorotalia crassaformis,Globorotalia hirsuta,Globorotalia scitula,Globorotalia menardii + tumida,Candeina nitida ,Globigerinita glutinata,Total Planktics,%(1) or Raw(2)
MD012416,Piston core,51.268,167.7255,2317,"Pacific, NW",190.5,,19.47,Kiefer et al. 2003 submitted to GEOLOGY,Thorsten Kiefer,37859,0,0,0,0,0,0,0,0,14.52054795,0,0,0,0,83.83561644,1.643835616,0,0,0,0,0,0,0,0,0,0,0,0,0,365,2
MD012416,Piston core,51.268,167.7255,2317,"Pacific, NW",194.5,,19.72,Kiefer et al. 2003 submitted to GEOLOGY,Thorsten Kiefer,37859,0,0,0,0,0,0,0,0,15.98984772,0,0,0,0,82.74111675,1.015228426,0,0,0,0,0,0,0,0,0,0,0,0,0.253807107,394,2
MD012416,Hydraulic piston core,51.268,167.7255,2317,"Pacific, NW",196.5,,19.84,Kiefer et al. 2003 submitted to GEOLOGY,Thorsten Kiefer,37859,0,0,0,0,0,0,0,0,18.15789474,0,0,0,0,80.52631579,0.789473684,0,0,0,0,0,0,0,0,0,0,0,0,0.263157895,380,2
MD012416,Hydraulic piston core,51.268,167.7255,2317,"Pacific, NW",197.5,,19.9,Kiefer et al. 2003 submitted to GEOLOGY,Thorsten Kiefer,37859,0,0,0,0,0,0,0,0,18.2464455,0,0,0,0,79.85781991,1.421800948,0,0,0,0,0,0,0,0,0,0,0,0,0.473933649,422,2
MD012416,Hydraulic piston core,51.268,167.7255,2317,"Pacific, NW",200.5,,20.09,Kiefer et al. 2003 submitted to GEOLOGY,Thorsten Kiefer,37859,0,0,0,0,0,0,0,0,16,0,0,0,0,82.15384615,1.230769231,0,0,0,0,0,0,0,0,0,0,0,0,0.615384615,325,2
MD012416,Hydraulic piston core,51.268,167.7255,2317,"Pacific, NW",202.5,,20.21,Kiefer et al. 2003 submitted to GEOLOGY,Thorsten Kiefer,37859,0,0,0,0,0,0,0,0,15.26717557,0,0,0,0,83.20610687,1.272264631,0,0,0,0,0,0,0,0,0,0,0,0,0.254452926,393,2
MD012416,Hydraulic piston core,51.268,167.7255,2317,"Pacific, NW",205.5,,20.4,Kiefer et al. 2003 submitted to GEOLOGY,Thorsten Kiefer,37859,0,0,0,0,0,0,0,0,11.17318436,0,0,0,0,85.75418994,2.793296089,0,0,0,0,0,0,0,0,0,0.279329609,0,0,0,358,2
MD012416,Hydraulic piston core,51.268,167.7255,2317,"Pacific, NW",209.5,,20.64,Kiefer et al. 2003 submitted to GEOLOGY,Thorsten Kiefer,37859,0,0,0,0,0,0,0,0,16.3141994,0,0,0,0,81.26888218,2.114803625,0,0,0,0,0,0,0,0,0,0,0,0,0.302114804,331,2
ODP Site 883D,Hydraulic piston core,51.199,167.768,2385,"Pacific, NW",116,,19.33,Kiefer et al. (2001) Paleoceanography 14(3): 350-359,Thorsten Kiefer,37859,0,0,0,0,0,0,0,0,8.9693155,0,0,0,0,89.45712038,1.494885917,0,0,0,0,0,0,0,0,0,0.078678206,0,0,0,1271,2
ODP Site 883D,Hydraulic piston core,51.199,167.768,2385,"Pacific, NW",120,,20.03,Kiefer et al. (2001) Paleoceanography 14(3): 350-359,Thorsten Kiefer,37859,0,0,0,0,0,0,0,0,11.17166213,0,0,0,0,88.01089918,0.817438692,0,0,0,0,0,0,0,0,0,0,0,0,0,367,2
ODP Site 883D,Hydraulic piston core,51.199,167.768,2385,"Pacific, NW",123,,20.4,Kiefer et al. (2001) Paleoceanography 14(3): 350-359,Thorsten Kiefer,37859,0,0,0,0,0,0,0,0,13.12217195,0,0,0,0,85.74660633,1.131221719,0,0,0,0,0,0,0,0,0,0,0,0,0,442,2
ODP Site 883D,Hydraulic piston core,51.199,167.768,2385,"Pacific, NW",126,,20.68,Kiefer et al. (2001) Paleoceanography 14(3): 350-359,Thorsten Kiefer,37859,0,0,0,0,0,0,0,0,12.64108352,0,0,0,0,86.68171558,0.677200903,0,0,0,0,0,0,0,0,0,0,0,0,0,443,2
ODP Site 883D,Hydraulic piston core,51.199,167.768,2385,"Pacific, NW",130,,21.07,Kiefer et al. (2001) Paleoceanography 14(3): 350-359,Thorsten Kiefer,37859,0,0,0,0,0,0,0,0,12.84153005,0,0,0,0.273224044,85.51912568,0.819672131,0,0,0,0,0,0,0,0,0,0,0,0,0.546448087,366,2
ODP Site 883D,Hydraulic piston core,51.199,167.768,2385,"Pacific, NW",133,,21.5,Kiefer et al. (2001) Paleoceanography 14(3): 350-359,Thorsten Kiefer,37859,0,0,0,0,0,0,0,0,12.85714286,0,0,0,0,85.23809524,1.904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,420,2
ODP Site 883D,Hydraulic piston core,51.199,167.768,2385,"Pacific, NW",136,,21.74,Kiefer et al. (2001) Paleoceanography 14(3): 350-359,Thorsten Kiefer,37859,0,0,0,0,0,0,0,0,8.791208791,0.21978022,0,0,0,90.32967033,0.659340659,0,0,0,0,0,0,0,0,0,0,0,0,0,455,2
ODP Site 883D,Hydraulic piston core,51.199,167.768,2385,"Pacific, NW",140,,22.05,Kiefer et al. (2001) Paleoceanography 14(3): 350-359,Thorsten Kiefer,37859,0,0,0,0,0,0,0,0,5.617977528,0,0,0,0,92.58426966,1.797752809,0,0,0,0,0,0,0,0,0,0,0,0,0,445,2
ODP Site 883D,Hydraulic piston core,51.199,167.768,2385,"Pacific, NW",143,,22.24,Kiefer et al. (2001) Paleoceanography 14(3): 350-359,Thorsten Kiefer,37859,0,0,0,0,0,0,0,0,7.272727273,0,0,0,0,92.55411255,0.173160173,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,2
ODP Site 883D,Hydraulic piston core,51.199,167.768,2385,"Pacific, NW",145,,22.37,Kiefer et al. (2001) Paleoceanography 14(3): 350-359,Thorsten Kiefer,37859,0,0,0,0,0,0,0,0,8.823529412,0,0,0,0,89.36651584,1.583710407,0,0,0,0,0,0,0,0,0,0.226244344,0,0,0,442,2
DGKS9603,Hydraulic piston core,28.148,127.271,1100,"Pacific, East China Sea",169,,18.99105,"Li et al. 2001, Paleo3, 176, 133-146",Thorsten Kiefer,37859,1.013024602,0.675349735,25.18089725,0,5.981669079,0.192957067,1.543656536,1.350699469,2.990834539,2.026049204,0,3.087313073,3.28027014,0,2.508441872,23.34780511,0,0,4.438012542,2.026049204,0,2.797877472,2.122527738,0.578871201,0,1.157742402,0,2.122527738,2073,2
DGKS9603,Hydraulic piston core,28.148,127.271,1100,"Pacific, East China Sea",171,,19.16491,"Li et al. 2001, Paleo3, 176, 133-146",Thorsten Kiefer,37859,1.261523532,0.776322174,24.06598738,0,6.21057739,0.242600679,1.649684619,1.552644347,3.202328967,1.843765163,0,3.008248423,3.493449782,0,2.134885978,22.70742358,0,0,4.609412906,2.134885978,0,3.008248423,2.231926249,0.388161087,0,1.164483261,0,2.231926249,2061,2
DGKS9603,Hydraulic piston core,28.148,127.271,1100,"Pacific, East China Sea",173,,19.33876,"Li et al. 2001, Paleo3, 176, 133-146",Thorsten Kiefer,37859,1.537722249,0.672753484,23.54637194,0,5.574243152,0.192215281,1.826045171,1.249399327,3.555982701,1.537722249,0,3.45987506,3.267659779,0,2.210475733,23.16194137,0,0,4.805382028,2.018260452,0,3.171552138,2.306583373,0.288322922,0,1.153291687,0,2.498798654,2081,2
DGKS9603,Hydraulic piston core,28.148,127.271,1100,"Pacific, East China Sea",175,,19.51261,"Li et al. 2001, Paleo3, 176, 133-146",Thorsten Kiefer,37859,1.218062983,0.534759358,22.22222222,0,4.456327986,0.178253119,1.307189542,1.01010101,9.031491384,1.723113488,0,9.26916221,4.931669638,0,1.544860368,20.61794415,0,0,3.505644682,1.426024955,0,2.139037433,1.604278075,0.118835413,0,0.950683304,0,2.495543672,3366,2
DGKS9603,Hydraulic piston core,28.148,127.271,1100,"Pacific, East China Sea",177,,19.68578,"Li et al. 2001, Paleo3, 176, 133-146",Thorsten Kiefer,37859,1.016138673,0.478182905,22.17573222,0,4.482964734,0.209205021,1.374775852,0.95636581,8.846383742,1.673640167,0,9.683203825,5.319784818,0,1.673640167,21.09982068,0,0,3.885236103,1.554094441,0,1.972504483,1.673640167,0.239091452,0,0.806933652,0,2.450687388,3346,2
DGKS9603,Hydraulic piston core,28.148,127.271,1100,"Pacific, East China Sea",180,,19.94243,"Li et al. 2001, Paleo3, 176, 133-146",Thorsten Kiefer,37859,0.962116657,0.661455201,22.60974143,0.120264582,4.209260373,0.180396873,1.262778112,1.022248948,8.65904991,1.322910403,0,8.779314492,4.990980156,0,1.74383644,21.70775707,0,0,4.509921828,1.74383644,0,2.044497895,1.563439567,0.300661455,0,0.841852075,0,2.044497895,3326,2
DGKS9603,,28.148,127.271,1100,"Pacific, East China Sea",182,,20.11354,"Li et al. 2001, Paleo3, 176, 133-146",Thorsten Kiefer,37859,1.177240026,0.523217789,22.82537606,0,4.185742315,0.130804447,1.177240026,1.308044474,8.109875736,1.24264225,0,8.37148463,4.316546763,0,1.700457816,22.82537606,0,0,4.708960105,1.831262263,0,2.419882276,1.504251145,0.261608895,0,0.784826684,0,2.027468934,3058,2
DGKS9603,,28.148,127.271,1100,"Pacific, East China Sea",184,,20.28464,"Li et al. 2001, Paleo3, 176, 133-146",Thorsten Kiefer,37859,1.377952756,0.459317585,22.70341207,0,4.527559055,0.098425197,1.443569554,1.049868766,7.283464567,1.049868766,0,8.13648294,5.052493438,0,1.57480315,22.50656168,0,0,4.724409449,2.034120735,0,2.165354331,1.57480315,0.32808399,0,0.885826772,0,1.837270341,3048,2
DGKS9603,,28.148,127.271,1100,"Pacific, East China Sea",186,,20.45575,"Li et al. 2001, Paleo3, 176, 133-146",Thorsten Kiefer,37859,1.207571802,0.391644909,22.38903394,0,4.830287206,0.130548303,1.305483029,1.240208877,6.657963446,1.174934726,0,8.355091384,5.417754569,0,1.82767624,22.12793734,0,0,5.548302872,1.892950392,0,2.023498695,1.436031332,0.391644909,0,0.815926893,0,1.697127937,3064,2
DGKS9603,,28.148,127.271,1100,"Pacific, East China Sea",188,,20.62685,"Li et al. 2001, Paleo3, 176, 133-146",Thorsten Kiefer,37859,1.436265709,0.502692998,21.32854578,0,4.667863555,0,1.938958707,1.220825853,6.535008977,1.57989228,0,7.612208259,5.888689408,0,1.938958707,21.11310592,0,0,4.021543986,1.938958707,0,2.36983842,1.795332136,0.323159785,0,1.220825853,0,2.010771993,2785,2
DGKS9603,,28.148,127.271,1100,"Pacific, East China Sea",191,,20.88351,"Li et al. 2001, Paleo3, 176, 133-146",Thorsten Kiefer,37859,1.294378698,0.443786982,21.00591716,0,4.881656805,0,1.849112426,1.035502959,6.213017751,1.405325444,0,8.357988166,6.360946746,0,1.775147929,20.85798817,0,0,4.437869822,2.144970414,0,2.218934911,1.923076923,0.517751479,0,1.072485207,0,1.701183432,2704,2
DGKS9603,,28.148,127.271,1100,"Pacific, East China Sea",193,,21.05461,"Li et al. 2001, Paleo3, 176, 133-146",Thorsten Kiefer,37859,1.066477071,0.4976893,20.40526129,0,4.62140064,0,1.635264842,1.208674014,6.68325631,1.493067899,0,8.674013509,6.398862424,0,1.56416637,20.90295059,0,0,4.479203697,2.204052613,0,1.990757199,1.56416637,0.426590828,0,1.137575542,0,1.848560256,2813,2
DGKS9603,,28.148,127.271,1100,"Pacific, East China Sea",195,,21.22572,"Li et al. 2001, Paleo3, 176, 133-146",Thorsten Kiefer,37859,1.044568245,0.348189415,20.4735376,0,4.526462396,0,1.462395543,1.323119777,6.337047354,1.323119777,0,8.774373259,6.545961003,0,1.323119777,19.56824513,0,0,4.944289694,2.228412256,0,2.298050139,1.740947075,0.557103064,0,1.183844011,0,2.228412256,2872,2
DGKS9603,,28.148,127.271,1100,"Pacific, East China Sea",197,,21.39682,"Li et al. 2001, Paleo3, 176, 133-146",Thorsten Kiefer,37859,0.810263336,0.540175557,20.25658339,0,4.794058069,0,1.215395003,1.417960837,6.617150574,1.417960837,0,8.912896691,6.482106685,0,1.620526671,19.78392978,0,0,4.996623903,1.89061445,0,2.025658339,1.823092505,0.472653612,0,0.911546253,0,2.76839973,2962,2
DGKS9603,,28.148,127.271,1100,"Pacific, East China Sea",199,,21.56792,"Li et al. 2001, Paleo3, 176, 133-146",Thorsten Kiefer,37859,0.889967638,0.485436893,21.76375405,0,4.692556634,0,1.132686084,1.294498382,5.987055016,1.45631068,0,8.414239482,5.825242718,0,1.45631068,20.46925566,0,0,4.854368932,2.184466019,0,2.103559871,1.941747573,0.323624595,0,1.132686084,0,2.669902913,2472,2
DGKS9603,,28.148,127.271,1100,"Pacific, East China Sea",201,,21.73903,"Li et al. 2001, Paleo3, 176, 133-146",Thorsten Kiefer,37859,1.177856302,0.863761288,20.02355713,0,4.868472713,0,1.256380055,1.491951315,5.967805261,0.942285041,0,8.480565371,6.124852768,0,1.334903808,19.31684335,0,0,5.732234001,2.27718885,0,3.455045151,1.648998822,0.392618767,0.039261877,1.020808795,0,2.51276011,2547,2
DGKS9603,,28.148,127.271,1100,"Pacific, East China Sea",204,,21.99569,"Li et al. 2001, Paleo3, 176, 133-146",Thorsten Kiefer,37859,1.21836926,0.749765698,20.52483599,0,5.248359888,0,1.21836926,1.499531396,6.747891284,1.499531396,0,8.528584817,5.435801312,0,1.312089972,19.40018744,0,0,4.779756326,2.436738519,0,2.905342081,1.780693533,0.281162137,0,1.171508903,0,2.624179944,2134,2
DGKS9603,,28.148,127.271,1100,"Pacific, East China Sea",206,,22.16679,"Li et al. 2001, Paleo3, 176, 133-146",Thorsten Kiefer,37859,1.272149023,0.817810086,20.62698773,0,5.361199455,0,1.453884598,1.363016811,5.361199455,1.635620173,0,5.724670604,5.54293503,0,1.635620173,20.35438437,0,0,5.224897774,2.453430259,0,2.998636983,1.908223535,0.454338937,0,1.226715129,0,2.907769196,2201,2
DGKS9603,,28.148,127.271,1100,"Pacific, East China Sea",208,,22.3379,"Li et al. 2001, Paleo3, 176, 133-146",Thorsten Kiefer,37859,1.232314012,0.730260155,19.80830671,0,5.568233683,0,1.643085349,1.55180283,5.659516203,1.825650388,0,6.1159288,6.02464628,0,1.825650388,19.35189411,0,0,5.842081241,2.373345504,0,2.555910543,2.373345504,0.319488818,0,1.323596531,0,3.01232314,2191,2
DGKS9603,,28.148,127.271,1100,"Pacific, East China Sea",210,,22.509,"Li et al. 2001, Paleo3, 176, 133-146",Thorsten Kiefer,37859,1.289282836,1.128122482,16.51893634,0,8.702659146,0,1.853344077,0.644641418,8.8638195,1.7727639,0,6.526994359,5.882352941,0,2.336825141,16.43835616,0,0,5.076551168,1.047542305,0,2.578565673,0.564061241,0.644641418,0,1.853344077,0,3.384367446,2482,2
DGKS9603,,28.148,127.271,1100,"Pacific, East China Sea",212,,22.66922,"Li et al. 2001, Paleo3, 176, 133-146",Thorsten Kiefer,37859,1.257588899,0.78057242,19.51431049,0,7.198612316,0,1.387684302,1.040763226,8.759757155,1.821335646,0,4.249783174,6.85169124,0,2.341717259,18.73373807,0,0,4.770164788,2.081526453,0,2.515177797,1.214223764,0.346921075,0,1.300954033,0,2.688638335,2306,2
DGKS9603,,28.148,127.271,1100,"Pacific, East China Sea",215,,22.90955,"Li et al. 2001, Paleo3, 176, 133-146",Thorsten Kiefer,37859,1.360544218,0.680272109,19.9829932,0,6.207482993,0,1.19047619,1.19047619,7.993197279,1.530612245,0,4.336734694,6.887755102,0,1.955782313,19.72789116,0,0,5.357142857,1.700680272,0,2.636054422,1.360544218,0.340136054,0,1.147959184,0,2.465986395,2352,2
ODP506B,,0.61,-86.092,2711,"Pacific, eastern equ.",97,,19.79,"Martnez et al. 2003, Paleoceanography 18, doi: 10.1029/2002PA000877",Thorsten Kiefer,37859,0.714285714,0.238095238,4.761904762,0,0.714285714,0,1.904761905,1.428571429,17.38095238,0,0.238095238,0.238095238,0,0,6.19047619,49.04761905,0,0,1.19047619,5.476190476,0,0,0,0,0,6.904761905,0,3.571428571,100,1
ODP506B,,0.61,-86.092,2711,"Pacific, eastern equ.",100,,20.094,"Martnez et al. 2003, Paleoceanography 18, doi: 10.1029/2002PA000877",Thorsten Kiefer,37859,1.057082452,0,4.4397463,0.845665962,0.21141649,0,1.268498943,1.268498943,12.26215645,0,0,0.422832981,0,0,6.976744186,50.31712474,0,0,1.057082452,8.456659619,0,0,0.634249471,0,0,7.399577167,0,3.382663848,100,1
ODP506B,,0.61,-86.092,2711,"Pacific, eastern equ.",102,,20.55,"Martnez et al. 2003, Paleoceanography 18, doi: 10.1029/2002PA000877",Thorsten Kiefer,37859,0.280898876,0,3.370786517,0.561797753,0.561797753,0,0.842696629,0.561797753,12.07865169,0,0,0.561797753,0,0,7.02247191,49.15730337,0,0.280898876,0.842696629,9.550561798,0,0,0,0,0,9.831460674,0,4.494382022,100,1
ODP506B,,0.61,-86.092,2711,"Pacific, eastern equ.",110,,21.614,"Martnez et al. 2003, Paleoceanography 18, doi: 10.1029/2002PA000877",Thorsten Kiefer,37859,0.313479624,0,5.015673981,0.940438871,0,0,0.313479624,0,8.150470219,0.313479624,0,0,0,0,2.507836991,59.87460815,0,0,0.313479624,6.269592476,0,0,0.626959248,0,0,10.03134796,0,5.329153605,100,1
ODP506B,,0.61,-86.092,2711,"Pacific, eastern equ.",114,,22.222,"Martnez et al. 2003, Paleoceanography 18, doi: 10.1029/2002PA000877",Thorsten Kiefer,37859,1.675977654,0,5.027932961,0.279329609,1.396648045,0,1.675977654,0,10.05586592,0,0,0.279329609,0,0,3.072625698,59.21787709,0,0,1.396648045,4.189944134,0,0,0,0,0,10.33519553,0,1.396648045,100,1
ODP506B,,0.61,-86.092,2711,"Pacific, eastern equ.",118,,22.83,"Martnez et al. 2003, Paleoceanography 18, doi: 10.1029/2002PA000877",Thorsten Kiefer,37859,2.906976744,0,3.488372093,0.290697674,1.162790698,0,1.162790698,0,13.08139535,0,0,0.290697674,0,0,2.61627907,54.06976744,0,0,0.581395349,3.488372093,0,0,0.290697674,0,0,11.04651163,0,5.523255814,100,1
ODP677B,,1.202,-83.737,3461,"Pacific, eastern equ.",104,,19.200588,"Martnez et al. 2003, Paleoceanography 18, doi: 10.1029/2002PA000877",Thorsten Kiefer,37859,0.867052023,0,7.514450867,0.289017341,0.578034682,0,0,0,6.358381503,0,1.156069364,0.289017341,0,0,7.803468208,58.09248555,0,0,0.289017341,1.734104046,0,0,0.289017341,0,0,9.248554913,0,5.49132948,100,1
ODP677B,,1.202,-83.737,3461,"Pacific, eastern equ.",107,,19.495294,"Martnez et al. 2003, Paleoceanography 18, doi: 10.1029/2002PA000877",Thorsten Kiefer,37859,1.661129568,0,3.65448505,0,0.664451827,0,0.332225914,0.664451827,5.647840532,0,0,0,0,0,9.302325581,61.46179402,0,0,0.332225914,2.657807309,0,0,0,0,0,10.63122924,0,2.990033223,100,1
ODP677B,,1.202,-83.737,3461,"Pacific, eastern equ.",110,,19.79,"Martnez et al. 2003, Paleoceanography 18, doi: 10.1029/2002PA000877",Thorsten Kiefer,37859,2.077151335,0,5.637982196,0,0.59347181,0,0.59347181,0,6.528189911,0,0,0,0,0,5.637982196,63.79821958,0,0,0.59347181,3.857566766,0,0,0,0,0,7.121661721,0,3.560830861,100,1
ODP677B,,1.202,-83.737,3461,"Pacific, eastern equ.",113,,20.888,"Martnez et al. 2003, Paleoceanography 18, doi: 10.1029/2002PA000877",Thorsten Kiefer,37859,1.347708895,0,6.738544474,0,1.347708895,0,0,0.269541779,6.738544474,0,0,0.539083558,0,0,6.738544474,52.83018868,0,0,0.539083558,4.851752022,0,0,0.269541779,0,0.269541779,13.74663073,0,3.773584906,100,1
ODP677B,,1.202,-83.737,3461,"Pacific, eastern equ.",116,,21.986,"Martnez et al. 2003, Paleoceanography 18, doi: 10.1029/2002PA000877",Thorsten Kiefer,37859,1.954397394,0,3.583061889,0.325732899,1.302931596,0,0.977198697,0,4.885993485,0,0,0,0,0,5.211726384,63.19218241,0,0,1.302931596,2.605863192,0,0,0.325732899,0,0,11.07491857,0,3.25732899,100,1
ODP677B,,1.202,-83.737,3461,"Pacific, eastern equ.",119,,23.084,"Martnez et al. 2003, Paleoceanography 18, doi: 10.1029/2002PA000877",Thorsten Kiefer,37859,0.634920635,0,4.761904762,0,0,0,0.317460317,2.222222222,6.031746032,0,0,0,0,0,8.571428571,51.74603175,0,0,1.904761905,3.80952381,0,0,0.317460317,0,0,14.92063492,0,4.761904762,100,1
ODP846B,,-3.05,-90.49,3307,"Pacific, eastern equ.",78,,19.79,"Martnez et al. 2003, Paleoceanography 18, doi: 10.1029/2002PA000877",Thorsten Kiefer,37859,1.666666667,0,1.333333333,0,1,0,1.333333333,0.666666667,12.33333333,0.333333333,0,0,0,0,2.666666667,46.66666667,0,0.333333333,0,26.33333333,0,0,0,0,0,3.666666667,0,1.666666667,100,1
ODP846B,,-3.05,-90.49,3307,"Pacific, eastern equ.",81,,20.104,"Martnez et al. 2003, Paleoceanography 18, doi: 10.1029/2002PA000877",Thorsten Kiefer,37859,0.583090379,0,0.583090379,0,0.583090379,0,0.29154519,0,26.53061224,0,0,0,0,0,4.081632653,48.68804665,0,0,0,11.95335277,0,0,0,0,0,5.247813411,0,1.457725948,100,1
ODP846B,,-3.05,-90.49,3307,"Pacific, eastern equ.",85,,20.418,"Martnez et al. 2003, Paleoceanography 18, doi: 10.1029/2002PA000877",Thorsten Kiefer,37859,0.666666667,0.333333333,1.333333333,0.333333333,0,0,0.666666667,0,19.33333333,0,0,0.333333333,0,0,6.666666667,40,0,0,0.333333333,22.66666667,0,0,0.666666667,0,0,4,0,2.666666667,100,1
ODP846B,,-3.05,-90.49,3307,"Pacific, eastern equ.",88,,20.58,"Martnez et al. 2003, Paleoceanography 18, doi: 10.1029/2002PA000877",Thorsten Kiefer,37859,0.235294118,0,0.941176471,0,0.470588235,0,0.470588235,0.470588235,21.41176471,0,0,0,0,0,12.23529412,40.23529412,0,0,0.235294118,16.23529412,0,0,0,0,0,2.588235294,0,3.529411765,99.05882353,1
ODP846B,,-3.05,-90.49,3307,"Pacific, eastern equ.",89,,20.732,"Martnez et al. 2003, Paleoceanography 18, doi: 10.1029/2002PA000877",Thorsten Kiefer,37859,2.250803859,0,2.250803859,0,0.964630225,0,0,0.321543408,13.82636656,0.321543408,0,0,0,0,3.8585209,36.33440514,0,0.643086817,0.643086817,32.79742765,0,0,0.964630225,0,0,4.823151125,0,0,100,1
ODP846B,,-3.05,-90.49,3307,"Pacific, eastern equ.",93,,21.046,"Martnez et al. 2003, Paleoceanography 18, doi: 10.1029/2002PA000877",Thorsten Kiefer,37859,1.650165017,0,1.320132013,0,0.330033003,0,0,0.330033003,18.48184818,0,0.330033003,0,0.330033003,0,2.310231023,52.47524752,0,0.330033003,0.330033003,15.18151815,0,0,0,0,0,4.620462046,0,1.98019802,100,1
ODP846B,,-3.05,-90.49,3307,"Pacific, eastern equ.",97,,21.36,"Martnez et al. 2003, Paleoceanography 18, doi: 10.1029/2002PA000877",Thorsten Kiefer,37859,1.661129568,0,1.661129568,0,0.332225914,0,0.664451827,0,10.29900332,0,0.332225914,0,0,0,4.983388704,59.46843854,0,0.664451827,0,13.28903654,0,0,0,0,0,3.986710963,0,2.325581395,100,1
ODP846B,,-3.05,-90.49,3307,"Pacific, eastern equ.",100,,21.87,"Martnez et al. 2003, Paleoceanography 18, doi: 10.1029/2002PA000877",Thorsten Kiefer,37859,1.226993865,0,1.840490798,0,0.613496933,0,0.306748466,0.920245399,15.03067485,0,0,0,0,0,13.80368098,51.22699387,0,0,0.306748466,9.509202454,0,0,0,0,0,3.067484663,0,1.533742331,99.38650307,1
