Core,Coring device,Latitude,Longitude,Water depth (m),Ocean,Sample depth - upper (m),Sample depth - lower (m),calendar age estimate (cal ky BP),Publication,added by (name),date of addition,Orbulina universa,Globigerinoides conglobatus,Globigerinoides ruber total,Globoturborotalita tenella,Globigerinoides sacc total,Sphaeroidinella dehiscens,Globigerinella siphonifera (=aequilateralis),Globigerinella calida,Globigerina bulloides,Globigerina falconensis,Beela digitata,Globoturborotalita rubescens,Turborotalita quinqueloba,Neogloboquadrina pachyderma L,Neogloboquadrina pachyderma R,Neogloboquadrina dutertrei,Globoquadrina conglomerata,Globorotaloides hexagonus,Pulleniatina obliquiloculata,Globorotalia inflata,Globorotalia truncatulinoides L,Globorotalia truncatulinoides R,Globorotalia crassaformis,Globorotalia hirsuta,Globorotalia scitula,Globorotalia menardii + tumida,Candeina nitida ,Globigerinita glutinata,Total Planktics,%(1) or Raw(2)
ODP846B,,-3.05,-90.49,3307,"Pacific, eastern equ.",104,,22.382,"Martnez et al. 2003, Paleoceanography 18, doi: 10.1029/2002PA000877",Thorsten Kiefer,37859,3.986710963,0,2.325581395,0,1.993355482,0,0,0,12.62458472,0,0,0,0.664451827,0,2.325581395,60.79734219,0,0.664451827,0.332225914,10.96345515,0,0,0,0,0,0.996677741,0,1.993355482,100,1
ODP846B,,-3.05,-90.49,3307,"Pacific, eastern equ.",108,,22.966,"Martnez et al. 2003, Paleoceanography 18, doi: 10.1029/2002PA000877",Thorsten Kiefer,37859,5,0,1.923076923,0,0,0,0,0,6.153846154,0,0,0,0,0,4.230769231,60.76923077,0,0,0,15,0,0,0,0,0,4.230769231,0,2.692307692,100,1
TR163-11,,6.45,-85.822,1950,"Pacific, eastern equ.",36,,19.79,"Martnez et al. 2003, Paleoceanography 18, doi: 10.1029/2002PA000877",Thorsten Kiefer,37859,0.330033003,0,3.300330033,0,0.660066007,0,1.650165017,0,11.22112211,0,0,0,0,0,7.260726073,42.24422442,0,0.99009901,0.330033003,0,0,0,0,0,0,30.0330033,0,1.650165017,100,1
TR163-33,,-1.913,-82.568,2230,"Pacific, eastern equ.",76,,19.79,"Martnez et al. 2003, Paleoceanography 18, doi: 10.1029/2002PA000877",Thorsten Kiefer,37859,1.129943503,0,1.694915254,0.282485876,0.282485876,0,0.847457627,0,18.07909605,0,0,0,0,0,9.039548023,53.95480226,0,0,0,9.322033898,0,0,0.564971751,0,0.282485876,1.694915254,0,2.824858757,100,1
TR163-33,,-1.913,-82.568,2230,"Pacific, eastern equ.",78,,19.98625,"Martnez et al. 2003, Paleoceanography 18, doi: 10.1029/2002PA000877",Thorsten Kiefer,37859,0.666666667,0,2,0,0.333333333,0,0.333333333,0,21,0,0,0,0,0,8.666666667,42,0,0,0,17.66666667,0,0,0,0,0,4,0.333333333,3,100,1
TR163-33,,-1.913,-82.568,2230,"Pacific, eastern equ.",82,,20.37875,"Martnez et al. 2003, Paleoceanography 18, doi: 10.1029/2002PA000877",Thorsten Kiefer,37859,1,0,1.333333333,0,0.333333333,0,1,0.333333333,20.66666667,0,0,0.333333333,0,0,7.666666667,48.33333333,0,0,0.666666667,11.33333333,0,0,1,0,0.333333333,2,0,3.666666667,100,1
TR163-33,,-1.913,-82.568,2230,"Pacific, eastern equ.",84,,20.575,"Martnez et al. 2003, Paleoceanography 18, doi: 10.1029/2002PA000877",Thorsten Kiefer,37859,0.964630225,0,2.572347267,0,0.643086817,0,0.643086817,0,13.18327974,0,0,0,0,0,6.752411576,51.12540193,0,0,0,19.2926045,0,0,0,0,0.643086817,2.572347267,0,1.607717042,100,1
TR163-33,,-1.913,-82.568,2230,"Pacific, eastern equ.",86,,20.77125,"Martnez et al. 2003, Paleoceanography 18, doi: 10.1029/2002PA000877",Thorsten Kiefer,37859,3.086419753,0.308641975,3.395061728,0,0.617283951,0,0,0,19.13580247,0,0,0,0.308641975,0,6.172839506,45.0617284,0,0.308641975,0.308641975,16.35802469,0,0,0,0,0,2.469135802,0,2.469135802,100,1
TR163-33,,-1.913,-82.568,2230,"Pacific, eastern equ.",88,,20.9675,"Martnez et al. 2003, Paleoceanography 18, doi: 10.1029/2002PA000877",Thorsten Kiefer,37859,0.563380282,0,0.281690141,0,1.126760563,0,0.281690141,0,23.94366197,0,0,0,0,0,7.605633803,45.91549296,0,0,0,11.83098592,0,0,0.281690141,0,0.281690141,2.816901408,0,5.070422535,100,1
TR163-33,,-1.913,-82.568,2230,"Pacific, eastern equ.",90,,21.16375,"Martnez et al. 2003, Paleoceanography 18, doi: 10.1029/2002PA000877",Thorsten Kiefer,37859,3,0,1,0.333333333,0,0,0.666666667,0,16.66666667,0,0,0,0,0,9.333333333,44.66666667,0,0,0.333333333,20,0,0,0.333333333,0,0,1.666666667,0,2,100,1
TR163-33,,-1.913,-82.568,2230,"Pacific, eastern equ.",92,,21.36,"Martnez et al. 2003, Paleoceanography 18, doi: 10.1029/2002PA000877",Thorsten Kiefer,37859,2.201257862,0,2.830188679,0,0.628930818,0,0,0,20.12578616,0,0,0,0.314465409,0,3.144654088,36.16352201,0,0,0.628930818,28.30188679,0,0,0,0,0,3.773584906,0,1.886792453,100,1
PC17,,21.358,-158.19,503,"Pacific, off Hawaii",370,,19.91,"Lee & Slowey 1999, Nature 397, 512-514",Thorsten Kiefer,37860,0,1.28,33.46,10.6,12.07,0,2.19,2.74,2.56,7.68,0,7.68,0,0,0,0.18,0.18,0.18,0,0.18,1.28,1.65,0,0,1.46,4.02,0,8.96,100,1
PC17,,21.36,-158.19,503,"Pacific, off Hawaii",374,,21.44,"Lee & Slowey 1999, Nature 397, 512-514",Thorsten Kiefer,37860,0,1.72,33.66,5.16,14,0,0.74,2.21,2.46,6.88,0,9.34,0,0,0,0,0.98,0.98,0,0.25,2.95,1.72,0,0,1.72,3.2,0.25,8.6,100.02,1
PC17,,21.36,-158.19,503,"Pacific, off Hawaii",378,,22.96,"Lee & Slowey 1999, Nature 397, 512-514",Thorsten Kiefer,37860,0,2.4,29.33,6.97,17.55,0,1.2,3.37,1.68,7.21,0.24,6.73,0,0,0,0.24,0.24,0.24,0,0,1.92,1.68,0,0,1.2,1.44,0.24,12.74,99.99,1
GIK17940-2,,20.11666667,117.3833333,1727,"Pacific, South China Sea",875,,19.1,"Wang et al. 1999, Marine Geology 156, 245-284",Thorsten Kiefer,37860,0.3,0.1,12.1,3.1,2.9,0,0.5,4.1,15.1,0.8,0.6,0,0.8,0.2,9.6,25,0,0,1.3,0.5,0,0.3,0.3,0,1.9,0.9,0,14.4,97.7,1
GIK17940-2,,20.11666667,117.3833333,1727,"Pacific, South China Sea",885,,19.77,"Wang et al. 1999, Marine Geology 156, 245-284",Thorsten Kiefer,37860,0.7,0.2,11.7,3.5,2.4,0,0.5,3.3,14.9,0.8,0.2,0,0.5,0.1,10.4,23.6,0,0,1.4,3.7,0,0.1,1,0,1.1,1.6,0,14.6,98.8,1
GIK17940-2,,20.11666667,117.3833333,1727,"Pacific, South China Sea",895,,20.44,"Wang et al. 1999, Marine Geology 156, 245-284",Thorsten Kiefer,37860,0.1,0.1,14.6,2,3.1,0,0.4,4.6,13,0.6,0.5,0,0.8,0,8.6,25.4,0,0,1.9,3,0,0.3,0.7,0,1.3,1.1,0,12.4,97.6,1
GIK17940-2,,20.11666667,117.3833333,1727,"Pacific, South China Sea",905,,21.1,"Wang et al. 1999, Marine Geology 156, 245-284",Thorsten Kiefer,37860,0.8,0,15.5,1.9,3.4,0,0.9,3.2,13.9,0.9,0.1,0,0.9,0.2,9.1,23.5,0,0,2.8,2.9,0,0,0.6,0,1.2,0.7,0,13.1,99,1
GIK17940-2,,20.11666667,117.3833333,1727,"Pacific, South China Sea",915,,21.77,"Wang et al. 1999, Marine Geology 156, 245-284",Thorsten Kiefer,37860,1.4,0,21.8,2.3,3.7,0,0.9,2.7,14.5,1.3,0.2,0,0.3,0.4,10.4,19.9,0,0,1.8,0.5,0,0,0.6,0,1.1,0.8,0,11.6,100,1
GIK17940-2,,20.11666667,117.3833333,1727,"Pacific, South China Sea",925,,22.44,"Wang et al. 1999, Marine Geology 156, 245-284",Thorsten Kiefer,37860,2.3,0,14.7,1.1,3.5,0,1.2,0.9,11.4,1.7,0,0,1,0.1,9.8,24.4,0,0,0.7,1.6,0,0,0.8,0,1.5,1.8,0,13.4,95.4,1
GIK17940-2,,20.11666667,117.3833333,1727,"Pacific, South China Sea",935,,23.06,"Wang et al. 1999, Marine Geology 156, 245-284",Thorsten Kiefer,37860,0.6,0.3,14.6,1.7,3.9,0,1.1,3.3,15,1.1,0.5,0,0.9,0.2,9.1,27.2,0,0,0.9,0.1,0,0.3,1.5,0,0.8,1.3,0,12.6,100.9,1
GIK17954,,14.79666667,111.525,1520,"Pacific, South China Sea",102.5,,19.881,"Wang et al. 1999, Marine Geology 156, 245-284",Thorsten Kiefer,37860,0.6,0,30.3,0.5,7.9,0.3,1.9,3.4,7.7,0,2.7,0.2,0,0,11.6,11.8,0,0,3.2,2.1,0,0,0.3,0,3.5,2.9,0.2,8.6,99.7,1
GIK17954,,14.79666667,111.525,1520,"Pacific, South China Sea",112.5,,21.306,"Wang et al. 1999, Marine Geology 156, 245-284",Thorsten Kiefer,37860,2.1,0.3,29.1,0.8,8.4,1,1.8,2.3,6.5,0,1.7,0.7,0,0,14,13.9,0,0,3.4,0.8,0,0,0.7,0,1.9,4.3,0,6.7,100.4,1
GIK17954,,14.79666667,111.525,1520,"Pacific, South China Sea",122.5,,22.731,"Wang et al. 1999, Marine Geology 156, 245-284",Thorsten Kiefer,37860,0.8,0.6,28.5,0,10.9,2.5,4.3,4.9,6.6,0.6,1.3,0.2,0,0.2,12.4,8.9,0,0,3.8,0.9,0,0.8,1.9,0.2,1.1,2.3,0,7.4,101.1,1
6706-2,,42.16,-124.94,1120,"Pacific, NE",259,,16-22,"Ortiz, J.D., A.C. Mix, S. Hostetler, and M. Kashgarian, 1997, The California Current of the Last Glacial Maximum at 42oN: Reconstruction Based on Multiple Proxies, Paleoceanography, 12, 191-206, 1997",Thorsten Kiefer,37860,0,0,0,0,0,0,0,0,38.8,0,0,0,3.3,54,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,2.1,100,1
W8709A-13PC,,42.12,-125.75,2717,"Pacific, NE",275,,16-22,"Ortiz, J.D., A.C. Mix, S. Hostetler, and M. Kashgarian, 1997, The California Current of the Last Glacial Maximum at 42oN: Reconstruction Based on Multiple Proxies, Paleoceanography, 12, 191-206, 1997",Thorsten Kiefer,37860,0,0,0,0,0,0,0,0,35.4,0,0,0,4.2,51.5,3.3,0,0,0,0,0,0,0,0,0,0.4,0,0,5.3,100.1,1
W8809A-53GC,,42.75,-126.26,2408,"Pacific, NE",168,,16-22,"Ortiz, J.D., A.C. Mix, S. Hostetler, and M. Kashgarian, 1997, The California Current of the Last Glacial Maximum at 42oN: Reconstruction Based on Multiple Proxies, Paleoceanography, 12, 191-206, 1997",Thorsten Kiefer,37860,0,0,0,0,0,0,0,0,42.6,0,0,0,5.3,41.5,2.1,2.4,0,0,0,0,0,0,0,0,0,0,0,5.9,100.1,1
W8809A-21GC ,,42.14,-126.91,2799,"Pacific, NE",140,,16-22,"Ortiz, J.D., A.C. Mix, S. Hostetler, and M. Kashgarian, 1997, The California Current of the Last Glacial Maximum at 42oN: Reconstruction Based on Multiple Proxies, Paleoceanography, 12, 191-206, 1997",Thorsten Kiefer,37860,0,0,0,0,0,0,0,0,23.7,0,0,0,7.4,54.4,3.5,1.1,0,0,0,0,0,0,0,0,1.1,0,0,8.5,100.1,1
W8709A-08PC,,42.26,-127.68,3111,"Pacific, NE",22,,16-22,"Ortiz, J.D., A.C. Mix, S. Hostetler, and M. Kashgarian, 1997, The California Current of the Last Glacial Maximum at 42oN: Reconstruction Based on Multiple Proxies, Paleoceanography, 12, 191-206, 1997",Thorsten Kiefer,37860,0,0,1.1,0,0,0,0,0,26.6,0,0,0,4.2,54.2,4.5,3.1,0,0,0,0.3,0,0,0,0,0.3,0,0,5.9,100.2,1
W8809A-29GC,,41.8,-129,3136,"Pacific, NE",156,,16-22,"Ortiz, J.D., A.C. Mix, S. Hostetler, and M. Kashgarian, 1997, The California Current of the Last Glacial Maximum at 42oN: Reconstruction Based on Multiple Proxies, Paleoceanography, 12, 191-206, 1997",Thorsten Kiefer,37860,0,0,0,0,0,0,0,0,43.3,0,0,0,9.2,38.3,3.3,0.8,0,0,0,0,0,0,0,0,0.8,0,0,4.2,99.9,1
W8809A-31GC,,41.68,-130.01,3136,"Pacific, NE",15,,16-22,"Ortiz, J.D., A.C. Mix, S. Hostetler, and M. Kashgarian, 1997, The California Current of the Last Glacial Maximum at 42oN: Reconstruction Based on Multiple Proxies, Paleoceanography, 12, 191-206, 1997",Thorsten Kiefer,37860,0.9,0,0,0,0,0,0,0,36.8,0,0,0,10.7,40.2,3.8,0.5,0,0,0,0,0,0,0,0,1.1,0,0,5.8,100,1
W8909A-57GC,,41.58,-130.62,3330,"Pacific, NE",22,,16-22,"Ortiz, J.D., A.C. Mix, S. Hostetler, and M. Kashgarian, 1997, The California Current of the Last Glacial Maximum at 42oN: Reconstruction Based on Multiple Proxies, Paleoceanography, 12, 191-206, 1997",Thorsten Kiefer,37860,0.6,0,0,0,0,0,0,0,45.2,0,0,0,4.7,37,3.6,1.8,0,0,0,0,0,0,0,0,0,0,0,7.1,100,1
W8709A-01BC,,41.54,-131.96,3680,"Pacific, NE",21,,16-22,"Ortiz, J.D., A.C. Mix, S. Hostetler, and M. Kashgarian, 1997, The California Current of the Last Glacial Maximum at 42oN: Reconstruction Based on Multiple Proxies, Paleoceanography, 12, 191-206, 1997",Thorsten Kiefer,37860,0.2,0,0,0,0,0,0,0,27.5,0,0,0,0,42.8,25,4.7,0,0,0,0,0,0,0,0,0,0,0,0,100.2,1
W8909A-48GC,,41.33,-132.67,3670,"Pacific, NE",17,,16-22,"Ortiz, J.D., A.C. Mix, S. Hostetler, and M. Kashgarian, 1997, The California Current of the Last Glacial Maximum at 42oN: Reconstruction Based on Multiple Proxies, Paleoceanography, 12, 191-206, 1997",Thorsten Kiefer,37860,0.6,0,0,0,0,0,0,0,32.4,0,0,0,1,35.2,26.3,3.8,0,0,0,0,0,0,0,0,0,0,0,0,99.9,1
CHAT 1K,,-41.58333333,-171.5,3556,Pacific SW,40,,19.9,"Weaver et al., 1998, Paleoceanography 13, 70-83",Thorsten Kiefer,37861,0.651465798,0,0.325732899,0,0,0,0,0.325732899,14.00651466,2.605863192,0,0,3.25732899,0.325732899,28.66449511,2.605863192,0,0,0,34.2019544,5.211726384,0,3.583061889,0,0.325732899,0,0,3.908794788,307,2
CHAT 1K,,-41.58333333,-171.5,3556,Pacific SW,50,,23.28888889,"Weaver et al., 1998, Paleoceanography 13, 70-83",Thorsten Kiefer,37861,0.257069409,0,0.257069409,0,0,0,0,0,18.25192802,3.856041131,0,0,3.341902314,0,32.90488432,5.141388175,0,0,0,22.62210797,5.655526992,0.257069409,4.627249357,0,0,0,0,2.827763496,389,2
RC8-94,,-27.283,-102.083,233,Pacific,16,,,Data contributed by A.C. Mix,Michal Kucera,37877,23,300,650,130,19,0,18,38,61,90,8,15,0,0,0,0,3,12,0,20,118,44,62,0,0,6,2,303,1950,2
RC9-124,,-28.75,172.6,234,Pacific,40,,,Data contributed by A.C. Mix,Michal Kucera,37877,6,37,110,11,15,0,36,10,132,230,2,0,5,0,130,14,0,0,1,186,32,3,82,12,1,0,0,50,1108,2
RC9-126,,-33.233,168.733,235,Pacific,30,,,Data contributed by A.C. Mix,Michal Kucera,37877,18,0,70,3,3,0,23,3,246,140,0,1,7,3,272,48,0,0,3,321,42,1,37,0,0,0,0,40,1284,2
RC10-97,,0.917,-134.317,236,Pacific,44,,,Data contributed by A.C. Mix,Michal Kucera,37877,0,0,10,0,7,0,14,0,19,0,4,0,0,0,100,188,17,1,178,5,1,0,11,0,0,220,0,20,795,2
RC10-11,,-11.183,-162.917,237,Pacific,20,,,Data contributed by A.C. Mix,Michal Kucera,37877,2,61,390,46,53,1,31,12,8,0,2,17,0,0,0,2,0,0,9,0,0,0,0,0,0,6,0,330,973,2
RC10-16,,33.083,158,238,Pacific,9,,,Data contributed by A.C. Mix,Michal Kucera,37877,11,0,8,0,0,0,0,1,49,2,0,0,1,1,61,80,0,0,0,177,1,8,10,0,2,0,0,2,415,2
RC11-21,,1.817,-140.05,239,Pacific,40,,,Data contributed by A.C. Mix,Michal Kucera,37877,1,0,8,1,5,0,3,1,9,1,1,3,0,0,15,56,4,1,47,1,0,0,38,0,0,87,0,1,283,2
RC11-21,,-6.133,-140.85,240,Pacific,15,,,Data contributed by A.C. Mix,Michal Kucera,37877,1,18,100,35,46,0,28,4,58,2,2,10,0,0,3,42,51,3,69,0,0,0,6,0,0,60,0,160,700,2
RC11-22,,-14.817,-139.967,241,Pacific,30,,,Data contributed by A.C. Mix,Michal Kucera,37877,2,14,442,73,59,1,18,16,17,2,0,20,0,0,0,1,4,7,2,0,0,0,1,1,0,13,2,285,1000,2
RC11-23,,-8.8,-110.8,242,Pacific,45,,,Data contributed by A.C. Mix,Michal Kucera,37877,6,17,92,1,42,0,11,3,50,0,1,3,1,0,58,94,22,21,30,2,0,0,1,0,0,84,0,170,715,2
RC12-10,,-26,169.2,243,Pacific,40,,,Data contributed by A.C. Mix,Michal Kucera,37877,21,85,253,10,37,0,42,22,102,180,3,0,1,0,40,23,0,0,2,197,13,8,75,2,4,8,0,111,1243,2
RC12-36,,15.1,124.133,244,Pacific,20,,,Data contributed by A.C. Mix,Michal Kucera,37877,4,76,268,16,107,12,21,12,35,3,3,4,0,0,0,16,0,0,7,0,0,4,4,0,0,7,1,40,649,2
RC13-17,,19.083,-170.067,245,Pacific,30,,,Data contributed by A.C. Mix,Michal Kucera,37877,2,33,29,0,7,40,1,1,6,0,3,0,0,0,1,3,1,1,3,6,5,5,8,0,0,90,0,1,262,2
RC13-81,,-19.017,-124.233,246,Pacific,10,,,Data contributed by A.C. Mix,Michal Kucera,37877,4,231,831,46,103,3,44,21,40,0,5,4,0,0,0,4,38,8,16,0,2,3,16,0,0,113,1,618,2176,2
RC13-11,,-1.65,-103.633,247,Pacific,50,,,Data contributed by A.C. Mix,Michal Kucera,37877,3,0,12,0,4,0,4,0,31,1,0,1,0,0,272,121,2,2,9,47,0,0,9,0,0,53,0,15,586,2
V 18-31,,-2.85,-126.2,248,Pacific,25,,,Data contributed by A.C. Mix,Michal Kucera,37877,0,0,19,0,1,0,1,0,11,0,0,2,0,0,45,69,3,0,30,0,0,0,3,0,0,78,0,17,279,2
V 18-31,,3.167,-118.467,249,Pacific,15,,,Data contributed by A.C. Mix,Michal Kucera,37877,0,1,6,0,9,0,3,0,2,0,1,0,0,0,11,154,2,0,15,0,0,0,1,0,0,91,0,4,300,2
V 19-29,,-3.583,-83.933,250,Pacific,120,,,Data contributed by A.C. Mix,Michal Kucera,37877,1,0,2,0,3,0,1,0,330,0,1,1,52,67,271,241,0,0,0,213,0,0,1,0,0,3,0,10,1197,2
V 19-53,,-17.017,-113.517,251,Pacific,45,,,Data contributed by A.C. Mix,Michal Kucera,37877,0,53,2,0,9,5,2,1,3,0,0,0,0,0,1,23,65,0,101,0,0,1,8,0,0,264,0,30,568,2
V 19-55,,-17,-114.183,252,Pacific,23,,,Data contributed by A.C. Mix,Michal Kucera,37877,2,62,425,44,97,2,33,11,68,0,2,12,0,0,0,25,85,3,91,5,0,0,3,0,0,199,0,630,1838,2
V 19-64,,-16.933,-121.2,253,Pacific,15,,,Data contributed by A.C. Mix,Michal Kucera,37877,1,59,301,29,53,2,16,7,24,1,1,4,0,0,0,2,20,4,14,0,0,0,2,0,0,36,1,340,919,2
V 19-65,,-16.65,-124.383,254,Pacific,15,,,Data contributed by A.C. Mix,Michal Kucera,37877,2,96,517,11,73,7,29,16,19,0,2,4,0,0,0,9,50,11,36,1,0,1,5,0,0,98,1,530,1536,2
V 19-96,,0.867,172,255,Pacific,15,,,Data contributed by A.C. Mix,Michal Kucera,37877,0,9,29,1,30,0,12,0,33,0,0,0,0,0,2,41,2,0,87,0,0,0,4,0,0,26,0,34,310,2
V 20-11,,47.95,168.783,256,Pacific,20,,,Data contributed by A.C. Mix,Michal Kucera,37877,0,0,1,0,0,0,0,0,14,0,0,0,26,380,7,0,0,0,0,0,0,0,0,0,0,0,0,0,428,2
V 21-30,,-1.217,-89.683,257,Pacific,250,,,Data contributed by A.C. Mix,Michal Kucera,37877,7,1,41,2,4,0,1,0,663,0,0,5,50,4,270,233,0,0,0,219,0,0,1,0,2,18,0,30,1551,2
V 21-33,,-3.8,-92.083,258,Pacific,45,,,Data contributed by A.C. Mix,Michal Kucera,37877,2,0,2,0,1,0,1,0,74,0,0,0,0,0,129,212,0,0,4,118,0,0,1,0,0,21,0,36,601,2
V 21-14,,37.683,163.033,259,Pacific,70,,,Data contributed by A.C. Mix,Michal Kucera,37877,1,0,2,0,0,0,0,0,27,0,0,0,2,16,70,6,0,0,1,224,0,10,0,0,0,0,0,44,405,2
V 28-20,,2.767,-173.933,260,Pacific,20,,,Data contributed by A.C. Mix,Michal Kucera,37877,0,26,186,16,58,1,28,10,125,0,0,46,0,0,0,3,8,0,73,0,0,0,1,0,0,7,1,220,810,2
V 28-20,,0.95,-179.417,261,Pacific,40,,,Data contributed by A.C. Mix,Michal Kucera,37877,2,12,284,14,77,0,48,5,94,1,1,11,0,0,0,49,23,0,144,0,0,0,12,0,1,46,0,197,1024,2
V 28-23,,-5.5,166.75,262,Pacific,20,,,Data contributed by A.C. Mix,Michal Kucera,37877,0,15,350,10,70,0,20,16,70,1,1,14,0,0,0,54,1,1,26,0,0,2,4,0,4,15,0,232,908,2
V 28-23,,1.017,160.483,263,Pacific,35,,,Data contributed by A.C. Mix,Michal Kucera,37877,0,6,79,4,22,0,21,7,39,1,0,6,0,0,0,21,4,0,36,0,0,0,3,0,0,20,1,63,333,2
V 28-23,,3.25,159.183,264,Pacific,30,,,Data contributed by A.C. Mix,Michal Kucera,37877,0,7,59,2,14,0,23,5,30,0,0,2,0,0,0,30,5,0,52,0,0,1,5,0,1,23,0,56,322,2
V 28-24,,11.067,138.533,265,Pacific,20,,,Data contributed by A.C. Mix,Michal Kucera,37877,2,54,978,45,178,2,48,4,100,1,4,17,0,0,1,42,0,9,8,0,0,1,0,0,0,33,3,140,1681,2
V  28294,,28.433,139.967,266,Pacific,4,,,Data contributed by A.C. Mix,Michal Kucera,37877,28,5,400,28,98,1,43,7,272,305,6,5,2,4,265,90,0,0,26,188,4,152,75,0,19,3,0,182,2218,2
V  28304,,28.533,134.133,267,Pacific,45,,,Data contributed by A.C. Mix,Michal Kucera,37877,5,42,186,4,82,0,29,17,167,65,11,1,1,2,162,123,0,1,23,113,0,51,14,1,3,2,0,90,1204,2
V28-310,,25.417,125.633,268,Pacific,40,,,Data contributed by A.C. Mix,Michal Kucera,37877,2,16,149,65,9,0,3,63,71,8,6,40,1,0,2,44,0,0,44,1,0,6,3,0,0,3,0,341,883,2
V 32126,,35.317,177.9,269,Pacific,25,,,Data contributed by A.C. Mix,Michal Kucera,37877,9,0,11,0,0,0,4,0,182,0,2,0,9,8,205,17,0,0,0,179,0,14,0,0,1,0,0,17,663,2
V32-128,,36.467,177.167,270,Pacific,32,,,Data contributed by A.C. Mix,Michal Kucera,37877,12,0,5,0,0,0,0,0,174,0,1,0,16,74,429,7,0,0,0,240,0,19,0,0,0,0,0,13,1008,2
V  32139,,31.567,151.1,271,Pacific,1,,,Data contributed by A.C. Mix,Michal Kucera,37877,6,3,21,0,3,0,3,0,30,5,1,0,0,0,40,15,0,0,3,237,5,15,6,1,3,2,3,0,404,2
RC10-62,,3.333,-101.717,301,Pacific,51,,,Data contributed by A.C. Mix,Michal Kucera,37877,1,0,16,1,7,0,2,2,10,1,0,2,0,0,6,105,0,0,8,4,0,0,6,0,0,43,0,16,230,2
RC13110,,0.1,-95.65,302,Pacific,54,,,Data contributed by A.C. Mix,Michal Kucera,37877,0,0,12,0,1,0,1,1,31,1,0,0,2,0,16,212,0,0,0,20,0,0,14,0,6,10,0,7,334,2
RC13115,,-1.633,-104.833,303,Pacific,61,,,Data contributed by A.C. Mix,Michal Kucera,37877,2,1,15,0,4,0,4,1,26,1,0,0,0,0,16,174,2,1,10,22,0,0,7,0,0,76,0,9,371,2
V19-29,,-3.583,-83.933,304,Pacific,120,,,Data contributed by A.C. Mix,Michal Kucera,37877,7,0,2,0,3,0,9,9,286,0,1,1,38,30,161,391,0,0,1,217,0,0,5,0,0,11,0,22,1194,2
VNTRO1-8,,0.033,-110.483,305,Pacific,41,,,Data contributed by A.C. Mix,Michal Kucera,37877,5,0,14,1,9,0,3,0,25,2,0,0,0,0,53,235,2,0,7,21,0,6,42,0,1,54,0,7,487,2
Y69-106p,,2.983,-86.55,306,Pacific,30,,,Data contributed by A.C. Mix,Michal Kucera,37877,3,0,19,3,1,0,1,2,35,4,1,3,3,0,27,100,0,2,1,5,0,0,0,0,5,31,0,39,291,2
Y69-71P,,0.1,-86.483,307,Pacific,180,,,Data contributed by A.C. Mix,Michal Kucera,37877,1,0,14,0,2,0,0,2,66,0,1,1,0,0,25,141,0,0,2,42,0,0,0,0,2,19,0,12,330,2
Y71-3-2,,7.167,-85.15,308,Pacific,20,,,Data contributed by A.C. Mix,Michal Kucera,37877,2,0,32,0,2,0,7,0,35,0,0,0,0,0,1,114,0,2,2,0,0,0,1,0,0,72,0,40,310,2
y71-9-101,,-6.383,-106.933,309,Pacific,63,,,Data contributed by A.C. Mix,Michal Kucera,37877,1,0,23,0,13,0,3,5,15,0,1,0,0,0,3,151,0,0,6,10,0,0,3,0,0,39,0,31,304,2
Y71-6-12,,-16.44,-77.56,310,Pacific,49,,,Data contributed by A.C. Mix,Michal Kucera,37877,4,0,14,0,0,0,1,0,90,1,1,0,15,117,64,119,0,10,1,201,0,0,0,0,7,2,0,21,674,2
RR9702A-63TC,,-18.085,-79.04,311,Pacific,16,,,Data contributed by A.C. Mix,Michal Kucera,37877,5,0,18,1,0,0,4,2,95,0,3,0,0,22,37,55,0,14,5,182,1,2,0,0,10,2,0,30,490,2
Y71-6-12,,-16.443,-77.563,312,Pacific,46,,,Data contributed by A.C. Mix,Michal Kucera,37877,4,0,13,1,1,0,1,4,110,2,0,2,1,35,36,46,0,7,1,135,0,0,0,0,4,0,0,0,407,2
Y71-6-12,,-16.443,-77.563,313,Pacific,50,,,Data contributed by A.C. Mix,Michal Kucera,37877,4,0,14,0,0,0,1,0,90,1,1,0,15,120,62,73,0,10,1,201,0,0,0,0,7,2,0,21,629,2
Y71-6-12,,-16.443,-77.563,314,Pacific,56,,,Data contributed by A.C. Mix,Michal Kucera,37877,12,0,6,1,0,1,1,0,43,1,1,1,1,34,23,56,1,2,0,126,1,0,2,0,4,0,0,10,330,2
RR9702A-69TC,,-16.007,-76.378,315,Pacific,70,,,Data contributed by A.C. Mix,Michal Kucera,37877,1,0,13,0,0,0,0,6,112,4,0,0,48,69,9,24,0,3,0,80,0,0,0,0,23,0,0,23,415,2
RR9702A-69TC,,-16.007,-76.378,316,Pacific,80,,,Data contributed by A.C. Mix,Michal Kucera,37877,8,0,7,0,0,0,0,0,35,0,0,0,8,39,100,37,0,7,0,98,0,0,0,0,8,0,0,9,356,2